Cancer_Type,ABL1,ABL2,AXL,BMX,BTK,CAMK1D,CAMK2G,CAV1,CSK,EGFR,EPHB4,FER,FES,FGR,FRK,FYN,HCK,LCK,LYN,MAP4K2,MAP4K5,MINK1,PTK2,PTK2B,SIK1,SIK2,SIK3,SRC,STK10,STK24,STK4,SYK,TBK1,TEC,TNK2,YES1
Myeloma,-0.35913043478260864,-0.0017391304347826085,0.3931217980653999,-0.1746605929700853,0.19047619497900334,0.2939130434782608,-0.3817391304347826,-0.04,-0.28086956521739126,0.32166995068385756,0.18308328330173607,0.16612307415977,-0.018280750757349775,0.21656882442818184,-0.20065300236043443,0.10869565217391304,0.05525306140102058,0.05452591883981277,-0.3426086956521739,-0.10956521739130433,0.23304347826086955,0.32608695652173914,0.18181819901822094,-0.21913043478260866,-0.5113043478260869,0.2678260869565217,0.3817391304347826,0.0630571878355148,0.32695652173913037,-0.051750381740870766,-0.23043478260869563,-0.01957798981180818,-0.28782608695652173,0.2713633462714568,-0.21565217391304345,-0.0017391304347826085
Kidney Cancer,-0.16363636363636364,-0.24545454545454545,-0.19681715880520145,0.18740280085339464,0.0032530966326381654,0.22669699149510003,0.059740259740259746,0.287012987012987,-0.12467532467532469,0.18571428571428572,-0.04025974025974026,0.11688311688311687,-0.15474655476656404,0.04008164677754783,0.1922077922077922,-0.16174083347358142,0.24406181120260992,-0.07607288616675628,-0.033766233766233764,0.21818181818181817,-0.03896103896103896,-0.17142857142857143,-0.44155844155844154,-0.1526469713505688,-0.03766233766233767,-0.16883116883116883,-0.056511857478721214,-0.12727272727272726,-0.08441558441558442,-0.12207792207792208,-0.5001624167656935,0.03963613572270203,0.34491719909426394,-0.06495615802151863,0.1064935064935065,-0.06363636363636363
Colon/Colorectal Cancer,-0.11461794019933555,-0.21005738447598915,0.13924337425487007,0.036994318271680905,-0.12397273968511596,-0.3763213530655391,-0.1318332829960737,0.06825732407127756,0.20522500755058892,-0.18816778055469013,0.02476593174267593,-0.13660046856131233,0.1259015942178583,0.07374161327914587,0.001510231824890131,0.3909235078728104,0.02264226911114731,0.33486897619563405,-0.16988825128360013,0.13545756569012385,-0.08788885533071579,0.08064028994261553,0.04575656901238297,-0.09543944427665359,-0.1188597326862435,0.031034092218289587,-0.08268207050858174,0.011779363469715757,0.18196919359710056,0.06478405315614617,0.06637468870392126,0.014044095439444274,-0.23324649844841006,-0.2110788090333191,0.15342796738145575,-0.2567200241618846
ALL,0.03217391304347826,0.2078260869565217,0.32709876952560313,-0.14535632266101495,-0.2617391304347826,-0.13043478260869562,-0.01826086956521739,0.2691889604840252,0.01652173913043478,0.4075168429616642,-0.19217391304347822,-0.33739130434782605,-0.07217391304347825,0.3165905706500329,0.4548418453537604,0.29478260869565215,0.00043525597041308984,0.18956521739130433,-0.22347826086956518,0.23130434782608694,0.0608695652173913,0.11043478260869564,0.11219830663146771,-0.1643478260869565,-0.04480209210257596,0.2773913043478261,0.2504347826086956,0.1678260869565217,-0.11478260869565216,0.21130434782608692,0.15652173913043477,-0.23391304347826083,0.006956521739130434,-0.36173913043478256,-0.08347826086956521,0.08086956521739129
Melanoma,-0.016913319238900635,0.05240108728480822,0.07475083056478406,0.12147102802375241,0.24637463360021536,0.25921127920962517,0.04620960434913923,0.11235276351555419,-0.28209000302023557,0.12776561238570508,0.08985200845665961,0.11620795115315737,-0.03881588928126732,0.17656602621294584,0.3881207416648464,0.048323769254001815,0.19879756799287035,0.2725876319168408,0.04183026276049531,-0.36731611957993043,0.15146481425551192,0.19495620658411356,0.16248867411658108,0.3920265780730897,-0.000906070673512534,-0.1303280855687782,-0.1286668932845875,0.1501057082452431,0.1828752642706131,-0.19933554817275748,-0.28495922681969194,0.14512060392536966,0.36635457565690127,-0.16098463408611535,0.036395212771814074,-0.06855934762911507
Endometrial/Uterine Cancer,0.05846153846153846,0.21384615384615382,0.03461538461538462,0.06883795441187468,-0.21678007782667277,0.3735333787119791,0.5800000000000001,0.06,0.23153846153846153,0.2823076923076923,0.4330769230769231,0.09538461538461537,0.18325321288481433,0.3554959916404896,-0.23235237975492834,0.26153846153846155,-0.41678120106904737,-0.07236337787028352,0.14307692307692307,0.33153846153846156,0.5253846153846153,0.14076923076923076,0.033846153846153845,-0.18461538461538463,0.03154452837732471,0.3884615384615384,0.30769230769230765,0.16384615384615386,0.16153846153846155,-0.22384615384615386,0.21999999999999997,-0.3616775950673905,0.4153846153846154,0.08232352527740838,0.29923076923076924,-0.13925755210477492
Head and Neck Cancer,0.07258064516129033,0.37265578495133767,0.3612903225806452,-0.21765437033367185,0.056247191222197415,0.09700514712288634,-0.15685483870967742,0.06814516129032258,-0.25725806451612904,-0.1495967741935484,0.1459677419354839,0.0036290322580645167,0.17633415069204808,-0.49692131690922625,-0.3419699583867453,0.26209677419354843,0.1469117128631611,-0.04355277771906662,-0.08811372158903756,0.23306451612903228,0.07862903225806453,-0.13104838709677422,0.25040322580645163,-0.025,0.010483870967741936,-0.015122492263564798,0.1274193548387097,-0.11048387096774194,0.14798387096774193,0.09717741935483871,0.031854838709677424,-0.3266129032258065,-0.14838709677419354,-0.0929529191133783,-0.12903225806451615,-0.055645161290322584
AML,-0.1710789766407119,0.31482923768071164,0.14395372210559748,-0.21253128820758546,0.45850945494994433,0.33125695216907675,-0.03670745272525028,0.4121967913385271,0.2600667408231368,0.020078159495976834,-0.03181312569521691,0.39488320355951056,-0.3913236929922136,-0.2985871639346396,0.10338780820615528,-0.0028921023359288096,-0.2376237638466431,0.12385467615264449,0.19154616240266964,0.5399332591768632,0.04916573971078977,-0.03448659494028997,0.33930359538027227,-0.21245828698553948,0.16180727176193802,0.1900311573526399,0.18309232480533927,0.045606229143492764,-0.16484983314794216,0.21023359288097884,0.0587384584789455,-0.23159065628476083,0.40627433781270633,0.3730812013348164,0.21735261401557288,0.32261653331239004
CML,0.2606060606060606,-0.2121212121212121,-0.12158110873601292,-0.08754275592730112,-0.6242424242424242,0.12727272727272726,0.28484848484848485,-0.3161108827136336,-0.11515151515151514,0.006135431191398488,-0.4666666666666666,0.6727272727272726,-0.6242424242424242,-0.2553203283456271,-0.02439069733276417,0.16363636363636364,-0.2249250511616239,0.3890595479552414,-0.7212121212121211,-0.49090909090909085,0.01818181818181818,0.05454545454545454,0.24848484848484845,-0.32121212121212117,0.14589733048321551,-0.3696969696969697,-0.49090909090909085,-0.41818181818181815,-0.06666666666666665,0.06666666666666665,0.5272727272727272,-0.5030303030303029,-0.32121212121212117,-0.19999999999999998,-0.16363636363636364,-0.07878787878787878
Neuroblastoma,0.055944055944055944,-0.3076923076923077,0.09090909090909093,-0.053006511955516464,0.2947386564454516,0.11188811188811189,-0.1258741258741259,-0.06293706293706294,0.09090909090909093,-0.10489510489510491,-0.08391608391608392,-0.35664335664335667,0.09090909090909093,0.18756011037564066,0.35948751851824623,0.18181818181818185,0.02147271254765702,-0.446403392716318,-0.7552447552447553,-0.11188811188811189,0.055944055944055944,-0.6363636363636365,-0.5804195804195805,0.16783216783216784,0.010507897025075194,0.2447552447552448,-0.17482517482517487,-0.10489510489510491,-0.22377622377622378,-0.18881118881118883,-0.22377622377622378,-0.24604911409560837,-0.5594405594405596,0.3537658665108649,0.15384615384615385,0.06293706293706294
