Cancer_Type,ABL1,ABL2,AXL,BMX,BTK,CAMK1D,CAMK2G,CAV1,CSK,EGFR,EPHB4,FER,FES,FGR,FRK,FYN,HCK,LCK,LYN,MAP4K2,MAP4K5,MINK1,PTK2,PTK2B,SIK1,SIK2,SIK3,SRC,STK10,STK24,STK4,SYK,TBK1,TEC,TNK2,YES1
Melanoma,-0.15622109158186864,0.14165124884366329,-0.037118408880666046,0.013370384886612862,-0.1045082612659796,-0.19416071752578895,-0.20178075855689176,-0.03700277520814061,-0.07007400555041628,-0.1393587200498824,-0.18559204440333027,0.054699471135804895,-0.07759916786018935,0.16761044935183564,-0.28347464082762874,0.14546716003700277,-0.046230473417395716,-0.08704541906032962,-0.3418131359851989,0.10372640286488759,-0.0025439407955596674,0.09227567067530064,-0.03804347826086957,-0.09030989824236818,-0.06845513413506013,-0.1468011911226029,0.17270388258496056,0.02497687326549491,-0.0918131359851989,-0.2008614958487288,-0.04266882516188715,-0.14820402187021747,0.0818686401480111,-0.05094105081463437,0.034864560160271583,-0.13598519888991675
Endometrial/Uterine Cancer,-0.04288856304985337,-0.017961876832844573,0.1983137829912023,0.09146692516668137,0.24905961010170494,-0.10724106504667497,-0.22067448680351903,0.07038123167155425,-0.08284457478005865,-0.07587976539589442,-0.20931085043988265,-0.043621700879765385,-0.009900990764709657,0.10929028086099506,-0.07442031009168124,0.3222140762463343,0.43054151844464733,0.3497158057211316,-0.28665689149560114,-0.1063049853372434,-0.1843841642228739,0.08834310850439882,-0.19024926686217006,-0.15065982404692083,0.028411694739434962,-0.06158357771260996,-0.0007331378299120235,0.11143695014662756,-0.15469208211143692,-0.4164222873900293,0.3005865102639296,0.059816550010882125,-0.2063782991202346,0.27678489713901155,-0.16752199413489735,-0.2027126099706745
Head and Neck Cancer,0.006077303297949924,-0.15324149158907108,0.12259946519730978,-0.10312105582460297,0.14894865117970407,0.053000527155240604,0.22729114334332715,0.1554979337168787,-0.07560165302649705,0.05242686978364801,0.19812008751316748,0.12454924851193958,-0.2561504648994216,-0.33214410402266403,-0.005591345574055843,0.22356373065391785,-0.05447322371205005,-0.17778858245621043,0.09926262053318208,0.10914836723118063,0.18029333117251442,0.07268454744348109,0.2041163601004781,0.1464224941252735,-0.11806174540150718,0.20363842648699032,0.17462118142776115,0.15776679361478002,0.22080868649218058,0.14253302001458554,0.23069443319017907,-0.1381573616400616,0.0900251195202982,0.139054333406954,-0.2271290819220485,0.08872862815006888
Bile Duct Cancer,-0.24671857619577306,-0.010456062291434927,0.25294771968854285,-0.16666664116581528,0.1390582435567005,0.16225240868562973,-0.04516129032258065,0.2876529477196885,-0.17063403781979977,0.10567296996662959,-0.07497219132369298,0.1982202447163515,-0.14199867865765675,-0.1981456373135975,0.028698553948832032,0.035817575083426034,-0.054247432103035176,-0.02654481961375167,-0.20311457174638486,0.017132050389692434,-0.0843159065628476,-0.012235817575083427,-0.0033370411568409346,0.034037819799777526,-0.14128379217473633,-0.11457174638487205,-0.27544777120050956,0.3308120133481646,0.06964067236329523,0.3539488320355951,0.15194660734149054,-0.20144688706226552,-0.018020022246941044,-0.3837597330367074,-0.08209121245828699,0.047830923248053395
AML,-0.03896103896103897,0.27159796725014124,-0.1881356232461359,-0.018707630288674233,0.026538678712591763,-0.1202710333145116,0.0852625635234331,-0.11807911489021744,-0.20158102766798422,-0.12114389717424667,0.28176171654432525,0.1360813099943535,0.2523997741389046,-0.15419373673330314,0.22963917319663646,0.3506493506493507,-0.13894380672671272,-0.053304705835616695,-0.20609824957651046,-0.21626199887069456,0.25127046866177305,-0.17848066229935455,0.028797289666854884,-0.347261434217956,0.03897204335017552,0.18983053877087586,0.22642574816487862,0.015245623941276118,0.015245623941276118,0.03670242800677584,-0.06608303002855849,0.010728402032749858,0.011857707509881424,-0.008469791078486732,-0.042348955392433656,0.11575381140598533
CML,0.38181818181818183,-0.5636363636363637,-0.10909090909090911,-0.07909115788387003,-0.39090909090909093,-0.3727272727272728,-0.11818181818181818,0.28246086949848725,0.5545454545454546,-0.09655810287305762,-0.018181818181818184,0.5181818181818182,-0.018181818181818184,0.1461202447927114,0.0,0.16363636363636366,0.16856535760393593,0.14155398714293918,-0.3090909090909091,0.03636363636363637,0.018181818181818184,0.30000000000000004,-0.4000000000000001,0.5909090909090909,0.22727272727272727,-0.27272727272727276,-0.28181818181818186,-0.21818181818181823,0.10000000000000002,-0.3545454545454546,0.11818181818181818,-0.06363636363636364,-0.4727272727272727,-0.6818181818181819,0.3545454545454546,-0.5181818181818182
Ewing Sarcoma,-0.43627450980392163,0.11029411764705883,-0.5049019607843138,0.11705630423619671,0.13488659800790456,-0.04411764705882353,0.07843137254901962,-0.8357843137254902,-0.04166666666666667,-0.08220865084021362,0.12745098039215688,-0.15686274509803924,0.040465979402371365,-0.004917048418588725,-0.6299019607843138,0.40441176470588236,0.5202869832166547,0.06519109574114591,-0.15686274509803924,-0.13480392156862747,0.31127450980392163,0.25980392156862747,0.5441176470588236,0.25000000000000006,0.4926470588235295,0.05392156862745098,-0.14950980392156862,-0.04166666666666667,0.5098039215686275,0.232843137254902,0.3504901960784314,-0.07730067168557399,-0.35539215686274517,-0.12254901960784316,-0.05147058823529412,-0.3774509803921569
Neuroblastoma,0.17941176470588235,0.049999999999999996,0.35493411099479594,0.06947617004917862,0.3257192926541044,-0.07941176470588236,0.15882352941176472,0.4294117647058823,-0.06470588235294117,0.19117647058823528,-0.30882352941176466,0.33529411764705885,-0.18529411764705883,0.2560704084121087,-0.18653263649077292,0.29705882352941176,0.2385250625057488,0.07079676820129573,0.19999999999999998,-0.0411764705882353,0.34705882352941175,0.19705882352941176,0.3147058823529411,-0.1764705882352941,-0.1633554526132097,0.1647058823529412,0.2676470588235294,-0.0823529411764706,0.23823529411764705,-0.0029411764705882353,0.2441176470588235,0.1592927284529154,0.03529411764705882,-0.2060339041968411,0.38235294117647056,-0.023529411764705882
Thyroid Cancer,-0.2802197802197803,-0.12637362637362637,-0.03296703296703297,0.42131912587537473,-0.25414752525052176,-0.021978021978021976,-0.42857142857142855,0.1043956043956044,-0.21428571428571427,0.12087912087912088,-0.25274725274725274,0.049450549450549455,-0.06877585598509119,-0.18482916857991716,0.12171798674461572,0.6263736263736264,0.40496021431817286,-0.29436066361619023,-0.14855584892779697,0.14835164835164835,-0.2912087912087912,0.03846153846153846,-0.4230769230769231,0.13736263736263735,-0.18431929404004435,0.12087912087912088,-0.17032967032967034,-0.3681318681318681,0.19780219780219782,-0.39560439560439564,-0.5934065934065934,0.05517288614325886,-0.18131868131868134,0.1758241758241758,-0.12087912087912088,-0.32967032967032966
Myeloma,0.4264705882352941,0.21470588235294116,0.15350658016028318,-0.34671980963177884,-0.23546731908210405,0.06176470588235294,-0.30882352941176466,-0.40294117647058825,-0.36764705882352944,-0.020741309783108598,0.055882352941176466,-0.2823529411764706,0.7817143155559738,-0.21339225791815683,-0.04415012232789452,-0.31176470588235294,-0.3898722423609261,-0.183027076344953,0.18823529411764706,-0.25588235294117645,0.1176470588235294,-0.0029411764705882353,-0.7176470588235294,-0.3058823529411765,-0.3411764705882353,0.5911764705882353,0.3911764705882353,-0.1411764705882353,-0.14705882352941177,-0.10294117647058824,0.2647058823529412,-0.7176470588235294,0.02647058823529412,-0.19705882352941176,0.2764705882352941,0.6470588235294118
