Cancer_Type,ABL1,ABL2,AXL,BMX,BTK,CAMK1D,CAMK2G,CAV1,CSK,EGFR,EPHB4,FER,FES,FGR,FRK,FYN,HCK,LCK,LYN,MAP4K2,MAP4K5,MINK1,PTK2,PTK2B,SIK1,SIK2,SIK3,SRC,STK10,STK24,STK4,SYK,TBK1,TEC,TNK2,YES1
Kidney Cancer,-0.004511278195488721,0.03458646616541353,0.15789473684210525,-0.06466165413533834,0.0631578947368421,-0.2781954887218045,-0.04661654135338346,0.1263157894736842,0.004511278195488721,-0.045112781954887216,-0.2646616541353383,-0.007518796992481202,0.06766917293233082,-0.5233082706766917,-0.28872180451127816,-0.04360902255639097,0.22105263157894736,-0.05563909774436089,-0.24511278195488717,0.41503759398496237,0.13406593406593406,0.13383458646616542,0.193984962406015,0.3759398496240601,0.3804511278195489,-0.0631578947368421,-0.19097744360902258,-0.2541353383458646,0.33082706766917286,0.3398496240601503,-0.14436090225563908,-0.26165413533834586,-0.21654135338345865,0.21353383458646616,0.018045112781954885,-0.04210526315789473
Gastric Cancer,-0.03540903540903541,-0.07203907203907202,-0.19108669108669107,-0.23626373626373626,-0.23931623931623933,0.44627594627594624,-0.007326007326007325,-0.04029304029304029,0.05128205128205128,0.1807081807081807,-0.06898656898656899,-0.3693528693528694,0.021367521367521368,-0.042735042735042736,0.12148962148962149,-0.37545787545787546,-0.11965811965811966,-0.27167277167277165,0.11904761904761904,-0.010989010989010988,-0.013533834586466165,-0.1343101343101343,0.09340659340659341,-0.18864468864468864,0.30341880341880345,-0.434065934065934,-0.24114774114774112,0.10927960927960927,-0.0989010989010989,0.004273504273504274,-0.14713064713064714,0.018925518925518924,-0.18925518925518922,0.056776556776556776,-0.246031746031746,0.15995115995115994
Lymphoma,-0.30075187969924805,-0.02706766917293233,-0.34586466165413526,0.18646616541353384,-0.13533834586466165,-0.3203007518796992,0.21804511278195485,0.15789473684210525,-0.17744360902255638,-0.6195488721804511,-0.13533834586466165,-0.03308270676691729,-0.38646616541353385,0.13533834586466165,-0.4781954887218045,0.24812030075187969,-0.03308270676691729,0.012030075187969924,0.13082706766917293,-0.04060150375939849,0.0,0.05413533834586466,-0.4766917293233082,0.4601503759398496,-0.04962406015037594,-0.08571428571428572,-0.0015037593984962405,0.04962406015037594,0.4466165413533834,-0.05563909774436089,-0.07368421052631578,-0.10676691729323308,-0.015037593984962403,-0.1263157894736842,0.3684210526315789,-0.312781954887218
ALL,0.16363636363636366,-0.045454545454545456,0.08181818181818183,-0.23636363636363636,0.0,-0.6181818181818182,-0.3545454545454546,-0.23636363636363636,0.3272727272727273,0.48181818181818187,-0.5909090909090909,-0.5,0.5090909090909091,-0.7181818181818183,0.24545454545454545,-0.3454545454545455,0.11818181818181818,-0.7818181818181819,0.14545454545454548,0.21818181818181823,0.0,-0.05454545454545456,0.23636363636363636,-0.29090909090909095,-0.13636363636363638,-0.38181818181818183,0.0,0.045454545454545456,0.10000000000000002,0.0,-0.5545454545454546,0.05454545454545456,-0.09090909090909091,-0.7727272727272727,0.10000000000000002,-0.05454545454545456
Neuroblastoma,0.3147058823529411,-0.18529411764705883,-0.14705882352941177,0.008823529411764706,-0.4941176470588235,-0.29411764705882354,-0.2029411764705882,0.3588235294117647,0.31764705882352945,-0.049999999999999996,0.2735294117647059,0.4705882352941176,0.044117647058823525,0.28823529411764703,-0.10588235294117648,0.3970588235294118,0.36764705882352944,-0.14411764705882352,-0.34411764705882353,0.2029411764705882,0.0,0.049999999999999996,-0.10294117647058824,-0.12941176470588234,0.13529411764705881,-0.36470588235294116,-0.3558823529411765,0.5235294117647059,0.6,-0.12352941176470587,0.25588235294117645,0.055882352941176466,-0.07058823529411765,-0.18235294117647058,0.07647058823529412,0.12058823529411765
Bone Cancer,-0.6969696969696969,-0.18787878787878787,-0.16363636363636364,0.38181818181818183,-0.5515151515151515,0.12727272727272726,-0.6484848484848483,0.8181818181818182,0.17575757575757575,-0.05454545454545454,0.0303030303030303,0.43030303030303024,-0.04242424242424241,-0.5515151515151515,-0.19999999999999998,-0.17575757575757575,0.6484848484848483,-0.17575757575757575,0.006060606060606061,0.709090909090909,0.0,-0.17575757575757575,-0.19999999999999998,-0.07878787878787878,0.32121212121212117,0.38181818181818183,-0.11515151515151514,-0.22424242424242422,0.22424242424242422,0.8303030303030302,-0.07878787878787878,-0.2727272727272727,0.4666666666666666,0.1515151515151515,0.12727272727272726,0.18787878787878787
Rhabdoid ATRT Cancer,0.17857142857142855,-0.4892857142857142,0.09999999999999999,-0.08214285714285713,0.13214285714285715,-0.15,-0.014285714285714282,-0.017857142857142853,0.07857142857142857,-0.21071428571428572,-0.1964285714285714,-0.021428571428571425,-0.1714285714285714,-0.017857142857142853,0.3178571428571428,0.18214285714285713,0.2285714285714285,0.11785714285714284,-0.014285714285714282,0.05714285714285713,-0.4666666666666666,0.22499999999999998,0.035714285714285705,0.4142857142857142,-0.024999999999999998,0.04285714285714285,-0.21428571428571427,0.5928571428571427,-0.09999999999999999,0.13928571428571426,-0.035714285714285705,-0.2571428571428571,0.2571428571428571,0.2821428571428571,0.007142857142857141,0.13928571428571426
Head and Neck Cancer,-0.1708064339643287,-0.2244228033701718,0.013896487580698105,0.07779844621949886,0.15308020571178466,0.0467228361965204,0.20210088631141263,-0.35113250902724585,-0.03009081956450377,0.0552576868366342,-0.033373454426086004,-0.02746471167523799,-0.04234598971441077,-0.11084363715942663,-0.13841776999671737,-0.015647226173541962,0.1764963343910712,-0.47587263376737055,-0.028996607943976366,0.17124411861253966,0.32280701754385965,0.015647226173541962,-0.15658168289747235,0.19072108545792754,-0.0723273881168618,-0.17890359995623153,-0.185031185031185,-0.05985337564284932,0.022212495896706423,-0.020461757303862568,-0.1136885873727979,-0.07495349600612758,-0.17124411861253966,-0.06860706860706861,0.13163365794944742,-0.26031294452347087
Myeloma,-0.41958041958041964,-0.3426573426573427,-0.5734265734265735,-0.35664335664335667,-0.5944055944055945,0.2657342657342658,0.04195804195804196,0.0979020979020979,-0.16083916083916086,-0.1258741258741259,-0.15384615384615385,-0.8811188811188813,-0.10489510489510491,0.1188811188811189,-0.04895104895104895,0.18881118881118883,0.07692307692307693,-0.4825174825174825,0.2027972027972028,-0.055944055944055944,0.0,0.055944055944055944,0.5734265734265735,-0.17482517482517487,-0.3076923076923077,0.35664335664335667,-0.18881118881118883,-0.23076923076923078,0.013986013986013986,-0.5594405594405596,0.5944055944055945,0.15384615384615385,0.15384615384615385,-0.5734265734265735,-0.30069930069930073,0.5734265734265735
Rhabdomyosarcoma,0.20909090909090913,0.018181818181818184,-0.018181818181818184,0.36363636363636365,0.5363636363636364,-0.6272727272727273,0.5909090909090909,0.29090909090909095,-0.15454545454545454,-0.5727272727272729,0.3545454545454546,0.46363636363636374,0.21818181818181823,0.009090909090909092,-0.08181818181818183,0.13636363636363638,0.28181818181818186,-0.17272727272727276,-0.07272727272727274,0.009090909090909092,0.0,0.5545454545454546,-0.3545454545454546,0.38181818181818183,-0.2545454545454546,-0.29090909090909095,0.3545454545454546,-0.13636363636363638,0.10909090909090911,-0.06363636363636364,-0.24545454545454545,-0.3727272727272728,0.17272727272727276,0.38181818181818183,0.39090909090909093,-0.18181818181818182
