Gene,Mean_DepScore,Mean_Zscore
KPNA3,-0.007591296557107448,-0.693568370423137
HSPA7,-0.6112470992005,-0.6933616382134027
PPIAP30,-0.16850450159611427,-0.6931433228170623
COX6C,-0.4503794218240009,-0.6929227290097189
WBP2,-0.12659296393694533,-0.6928286339839475
YBX1,-1.21080940238472,-0.6927613053808687
HAND2,-0.05466084154049805,-0.6925448561091467
DYNC1LI1,-0.2039477797111874,-0.6924624115443827
RASGRF2,-0.12302575449682311,-0.6920609134593543
PLEKHG1,-0.031104198584947063,-0.6919153039217749
RNASEH2C,-0.30132571154791443,-0.691591281884016
PPP4R1L,-0.027053259126199998,-0.6911782281842411
DDX60,-0.009199607653543626,-0.6911207814662939
APOC3,-0.06388960362237626,-0.6905916894266616
APOF,-0.1369063702195463,-0.6905034214372775
OR12D2,-0.22134990208228572,-0.6903883191706826
OPRD1,-0.07573219012405398,-0.6902134370702899
C4orf32,-0.2036264821,-0.6900139493427428
UCN2,-0.15476136432040333,-0.6897424606513876
PTPN3,-0.05591972871388832,-0.6891806177086197
ITPKB,-0.1067706407358161,-0.689139538631977
TAF10,-0.8742386643062448,-0.6891131632628004
GPR156,-0.0580178620173441,-0.6890277700231279
BLNK,-0.11443053995719599,-0.6883070883422882
RBMY2FP,0.08792144607899,-0.6876682352041653
CHSY1,-0.0002784554802275254,-0.6871394360251574
PQBP1,-0.3070653801336153,-0.6869990762485337
SLC35A4,0.03448390301904819,-0.6869331022971087
METRNL,-0.06666756064786585,-0.6868871863025459
TM4SF19-TCTEX1D2,-0.31564612618358573,-0.6864135884702505
ANKRD19P,0.03452532320885,-0.6864091452919328
LINC01446,-0.17662026633,-0.686213033843849
CCR2,-0.003430930772085001,-0.6854330822222703
FANCL,-0.29182563071058476,-0.6852592187463618
NIM1K,-0.06166628053917045,-0.6852052102976595
RPUSD3,-0.35366746296480894,-0.6847463298066345
UMOD,-0.14598681606785144,-0.684695639847002
TLCD2,-0.062142410223671334,-0.684460189282658
RTEL1,-0.6156500574808507,-0.684377804840532
EDN2,-0.1281149665741351,-0.6840737165962207
HIST2H4B&HIST2H4A,-0.28433972820657144,-0.6838936921968666
TWIST2,-0.12388632128884217,-0.683770903037803
ACTR10,-1.63068795985561,-0.6836805802914425
C1QL4,-0.13569538794185035,-0.6834269448699546
F7,-0.06345605076453992,-0.6831393244042964
NBPF10&NBPF26&NBPF15,-0.1668624065315,-0.6829893248851153
PTPN23,-1.1146897278314931,-0.6826177053292543
TRIP6,-0.23564648212221329,-0.682156849419307
NELFB,-1.171274904322835,-0.6821297684448729
SPRNP1,0.0834864676971,-0.6820464490438449
FOXN4,-0.1784737430216628,-0.6816437532591049
AAMDC,-0.10344225201617262,-0.681535924379038
RAB3A,-0.20711053430681595,-0.6814801285143484
SLC38A8,-0.040030428058678506,-0.6808670155708132
COX6B1,-0.471545319419064,-0.6807886534143723
NAPRT,-0.22522109833405882,-0.6807401305363983
MAPK8IP2,-0.031150531883005553,-0.6803330301339313
THRA,-0.1371896806345017,-0.680200464984562
LGALS2,-0.10812031864252258,-0.6801107631744231
FERD3L,-0.0277429192147322,-0.6800730134373452
GFPT1,-0.6667823732659878,-0.6798121408841533
HP1BP3,-0.03883716934992471,-0.6795661260683212
LCN10,-0.4070192853590758,-0.6793178931656679
TGFBRAP1,-0.3110371547955031,-0.6792961742809913
ZNF98,-0.2898036023056831,-0.6792663828523111
RPF2,-1.36240579948953,-0.6791901912702023
CDS2,-0.4555449826060885,-0.678846115174303
DAP3,-0.8280028346531088,-0.6788173018359402
CHM,-0.16232145152761274,-0.6785894953768602
ZNF663P,-0.03478301489041143,-0.6784126894728869
PLXNA2,-0.1529142754467972,-0.6783650923843879
IGFALS,-0.20026398317111582,-0.6783576412693383
H2AFY,-0.15036389190791571,-0.6782172452758861
NOL3,-0.20383449490920263,-0.6770538254893428
KIAA0319,-0.03337388764869938,-0.6759792054921147
DND1,-0.17141095829206401,-0.6756849975555532
STK38,-0.10209343735702973,-0.6755091267642279
CDC25A,-0.3537359758870362,-0.6753791346425322
TFB2M,-0.6803385168012038,-0.6753284084329628
ITK,-0.01902551981840702,-0.6752616174837406
C14orf180,-0.07734511325802396,-0.6752542906747652
CACNA1H,-0.13581742909665406,-0.6749902212331582
OR1J1,-0.18815699537291472,-0.6749293847247075
TRIM73,-0.06366031492184285,-0.674842993687342
WDR4,-0.32597198892340135,-0.674786843298183
TMEM147,-0.19721422972446984,-0.6747295788175345
WDFY4,-0.07308791175472067,-0.674222104807242
H2BC10,-0.2946865831896228,-0.6740546424650163
SUPT20H,-0.2830265663803432,-0.6735785745000091
TRPV4,-0.08032633778327364,-0.6733203526533633
CLVS2,0.0242524308780214,-0.6730717528582479
TBXT,0.018743543621710462,-0.6724130932729019
TCTN2,-0.22478886312354962,-0.6718597491269438
RPS27A,-2.016829285290848,-0.6718226678776149
ST6GAL2,-0.14152517161135753,-0.6716038823692774
FBXL21,-0.13128469256668426,-0.6713835737908748
MBD3L4&MBD3L3,-0.06700268799404444,-0.6712161013500554
EMC2,-0.3676176934604669,-0.6711335069875088
TLNRD1,-0.08693736490517384,-0.671004829875964
C1orf109,-1.568265990752359,-0.6708444906844299
AGFG1,-0.10480183224938226,-0.6703669769205186
NEUROD2,-0.15691756816472074,-0.6701958168023452
NOL6,-1.2468930684060942,-0.6698458322978246
RPL10L,-0.03760403263962224,-0.6694305296934994
HIST1H2BK,-0.0034573643164428508,-0.6694296228030094
LATS2,-0.10780418763416058,-0.6693787760685187
CD99,-0.1442160490302111,-0.6693012444286267
RALGPS2,-0.12345464327818101,-0.6691271263258343
RNFT2,-0.11141479025750116,-0.6690291653980538
GAL3ST2,-0.03583364825129892,-0.6680975374503272
SCARF1,-0.24853623500861688,-0.6676103800787933
NIPBL,-0.6621042670330509,-0.6674171051727377
CCDC33,0.05323277244492135,-0.66736568557827
CRNN,-0.09341618324728494,-0.6672201423443546
LPCAT1,-0.023919262817251905,-0.6671965428031144
EIF4G1,-0.8865532854901981,-0.6670246611855025
BHLHA9,0.04035263977078951,-0.6670131703807278
FAM83C,-0.2820208499600753,-0.6669920886005729
RBMY2EP,0.1767658453139,-0.6669149078144292
TENM3,-0.035539141168833,-0.6668957494698183
VPS37C,-0.29471651452383135,-0.6663868133851483
PRAMEF6,-0.1749312993245,-0.6663804276427557
CRYBA2,-0.001322621329360259,-0.6658509475283914
GPR62,-0.1588058417971029,-0.6658432337428384
ST8SIA2,0.016682239399545683,-0.6657681515075256
TMEM43,-0.022478964260904025,-0.6657522505591468
EPHA1,-0.0594664314678512,-0.665531770079971
TMEM178B,-0.03860078133739489,-0.665341932050469
CCDC185,-0.026043944942549177,-0.6653083558567916
CASC4,0.06345841583605,-0.6650724085458962
PRAMEF12,-0.1846827938668957,-0.664920790890779
PCK2,-0.09921772601954922,-0.6648537901540938
APC,-0.38458761403061575,-0.6646845527034921
EPHA10,-0.2275682878575842,-0.6644227605299274
FEN1,-0.7469879680124841,-0.6637240218552274
LOC107983965,-0.005763878197249999,-0.6633151642941797
TRIM49D2,-0.20059693922448887,-0.6630579518081365
MED12,-0.7561478622220029,-0.6627438712506428
DMXL1,-0.17044242217602557,-0.6624192390239237
TMEM175,-0.07436457120587092,-0.6623922089202005
PCDH11Y,-0.03357554519920429,-0.6623124341189627
RPL30,-1.7927735309776454,-0.662138657260092
SHANK2,-0.0093209651638,-0.6614947663096521
SPATA33,-0.21379597904785078,-0.6614892653863627
PAWR,0.03559944429568548,-0.6610183408123699
PIM2,-0.27063313577123405,-0.6609172408407998
H3C4,-0.459336608542623,-0.660577550383289
SIRPB2,-0.136853472505508,-0.660278999700256
PMVK,-0.36780693623439376,-0.6602494071981173
PIK3C2B,0.009755521989358269,-0.6600797981505602
MUC22,0.0885529044658948,-0.659940903706044
SIRT5,-0.003780844146449877,-0.6594865362836719
BAGE,-0.27104967361550003,-0.6593860266618772
OSBPL2,-0.200993078038629,-0.6593203917226486
NCSTN,-0.15930653079327314,-0.6583816895463925
TMUB1,-0.06876059775724093,-0.658201014993326
KCNE1,0.013066967143141602,-0.6581762534084729
KNDC1,-0.04864908242327522,-0.6581390160431633
MRPS30,-0.5190333087590578,-0.6580597836557898
CSRNP1,-0.056750399881969664,-0.6580425891465301
RFK,-0.3839705968850505,-0.6580420836261346
PVR,-0.10328756378173584,-0.6579898345603491
COQ2,-0.555910271934681,-0.657864992862444
TIE1,-0.22298880754944356,-0.6577360855673312
H3C2,-0.26508080038598514,-0.6576443942988525
RALGAPA2,-0.09535438783731709,-0.6576211611558463
YRDC,-1.9785341618680006,-0.657599151414225
KIRREL1,-0.03714055861144064,-0.6572500774524587
MRPS17,-0.40126662964090487,-0.6571662971619839
LOC101928208,-0.04082052263456,-0.6570324936574
COX7A2,-0.1821316769598579,-0.6569409333264493
ATP11A,-0.0959041592907849,-0.6568755519459115
RRN3P3&LOC101060405,-0.15528414009230002,-0.6566633642089755
MIR205HG,-0.10093954555192,-0.6562486438905857
RNASEH1,-0.1547903466968315,-0.6561947667722667
CLTB,-0.18068284659288172,-0.6561939014149708
TRAPPC6B,-0.14630882355346703,-0.6561600914193374
PNCK,-0.11119173809370633,-0.6557845464848924
PEX19,-0.19199948350279547,-0.655738897704666
ATG9B,-0.14509685783387002,-0.6556862386923022
SPO11,-0.09918148890633416,-0.6555546197015143
MRPL12,-0.5727108031905996,-0.6554810962402954
MRPL34,-0.9263561155881026,-0.655268403530855
KLHDC8A,-0.20001466600974693,-0.6552667583806776
PTRHD1,-0.07009862238411177,-0.6551905925861815
RPL13AP20,-0.776119790004,-0.6549988575788677
WDR35,-0.11749012301188036,-0.6546492430557359
ECHS1,-0.12744092259802833,-0.6545434978499907
OSBPL3,-0.038146704873443384,-0.6545069850068531
FARS2,-0.5222561113219865,-0.6544942797464458
IFNA13,-0.16917565857722222,-0.6544935360547091
IDUA,-0.031603888389960075,-0.654454972296743
MRPS26,-0.48047825783920256,-0.6539644695901266
EML6,-0.26204629813838554,-0.6535653713586036
TYW1B,-0.3057292161592833,-0.6535340771866884
GRIPAP1,-0.018595073503993635,-0.6533389921566566
CCDC153,0.007331423677654617,-0.6532759791462219
RPL8,-2.5568663919676373,-0.6531322515447003
LIMK2,-0.06269422543650915,-0.6527537565215253
CYP2C8,-0.09407104048673497,-0.6524240268705389
H2BC13,-1.0198797816289948,-0.6522005680872373
FUOM,0.09417534920402472,-0.6518215095347748
HID1,-0.3053642620540168,-0.6515149149553813
PAPD4,-0.07314897337735,-0.6512591862864576
METTL1,-0.5763838985211083,-0.6508730309330383
WFDC10B,0.00022619337893650085,-0.6507363326022628
SUPT7L,-0.2176851847792705,-0.6507076145747326
FAM26E,-0.2750362035565,-0.6506556683532043
OR10K2,-0.1250709003965448,-0.6506247424465333
RUFY1,-0.03305899581446543,-0.6502270372983656
SLC4A7,-0.5395819151126229,-0.650071134012566
TTC39A,-0.22907132591611193,-0.6494856342245285
RNF39,-0.19764558984480646,-0.6493075824420255
ADGRL1,-0.06902439581687125,-0.6491291455412026
NHLRC4,-0.060161032909369506,-0.64899491667462
ANKRD62P1-PARP4P3,-0.22613578544640003,-0.6485995888443707
COX17,-0.8118820877836236,-0.6485838291074406
CLK3,-0.09628842074126161,-0.6483510577012318
CD300E,-0.1753511504509461,-0.6483024936858905
KCNH2,-0.11275295164067019,-0.6482178840286481
RAMP3,0.027046923801466234,-0.648091481437049
PRAMEF15,0.43088058843099997,-0.6480701208685276
ADRA1A,-0.046261747451051285,-0.6480016656803642
ZNF672,-0.07845694210808266,-0.6475277660632763
PTEN,0.044204239558371015,-0.647496371969836
TMEM141,-0.13887483699280023,-0.647419554045316
SCO1,-0.2692969847742119,-0.647168324970983
PDRG1,-1.581659065461557,-0.6469950016664812
HBS1L,-0.345442551488538,-0.6467185116039653
VSTM4,-0.12787729143941434,-0.6457778994690428
PHLDA1,-0.12895532092721568,-0.6457575933670072
REEP4,-0.08917308772755785,-0.6457319166655515
MRPL11,-0.3857801037763775,-0.6454480746725704
WDR82,-1.6187998218100061,-0.644784162807489
SSX6,0.018207576266660447,-0.6445440268524337
DENND1A,-0.1009992582701015,-0.6445416583250931
GPSM1,-0.07708138237449015,-0.6441829072766762
STOX2,0.1401229989836061,-0.644089855788216
PRR35,0.010369483061947538,-0.6439995641645919
AP2A2,-0.005888575703535143,-0.6437838874046717
C8orf44,-0.1463645626214714,-0.6432435175039187
TRRAP,-1.3358371689160964,-0.6430443675589756
PNPLA3,-0.02229647842917936,-0.6425849506308932
PLAU,-0.06245916167064619,-0.6423316218575811
FANCC,-0.16568068953427434,-0.6420780959553074
HHIP,-0.004250430955801129,-0.6420668408552261
ANKRD2,-0.0572275121179007,-0.6418639050212654
MYT1L,-0.10906324129685614,-0.6416854755039494
OGFOD1,-0.14861370326708317,-0.6415900000420759
MMP17,-0.14725850714284958,-0.6414844422852657
PSCA,-0.08276233138954837,-0.6414135367586957
PSIP1,-0.018108647095575116,-0.6411754596707426
XRN1,-0.8740731525628127,-0.640696686465009
TECPR2,-0.0863131557816392,-0.6406407890264991
TNFRSF6B,0.00986868032368956,-0.6402448309679629
CYP11A1,-0.1954817133048426,-0.640232937733509
VSIG10,-0.10505550782144384,-0.6401687654436147
APPL2,-0.13794164549853302,-0.6401157136896868
MRPL41,-0.8581363615399217,-0.6399861341409997
SH2D6,-0.18853203966019788,-0.6399395787974411
PSTK,-0.62910045969474,-0.6397047710804581
PRKAR1A,-0.312410860861879,-0.6396423099101997
THAP8,-0.07526657873223533,-0.6395877735282433
SIK1,-0.09031878261765944,-0.6395591667444914
RNF11,-0.2623283453397985,-0.6394637189211975
RGPD3,-0.6952626369827777,-0.6394286404986551
UNC5B,-0.15081514117187872,-0.6391938581881051
TMEM132D,-0.052734772303560946,-0.6389610369694733
GABARAPL3,-0.1881765733856,-0.6388536013195892
TREM2,-0.06743496221562653,-0.6386042288712666
ERVV-1,-0.020407383225400002,-0.6384090258941764
C2orf72,-0.006284258233693548,-0.637999532103895
MAGEA9B,-0.02188784065667143,-0.6379903837693232
PRH2,-0.18380607244314284,-0.6378730696055417
COL5A1,-0.1446862055266948,-0.6378166758107268
PQLC1,-0.2008602072695,-0.6371685951102124
ZFC3H1,-0.669125939233441,-0.6369379937779803
MS4A10,-0.11766480550153828,-0.6367744588778536
PROP1,-0.0352757272106025,-0.6366873592390487
CERNA2,-0.0573958834077,-0.6364364864340291
EML3,-0.16091518509700764,-0.6359255575668692
CD177,-0.192617412841657,-0.6357526704425961
FAT1,-0.045906757288182755,-0.6353036360922364
MRPS2,-0.5218544901828883,-0.6347233464915906
LANCL3,-0.1136636438320827,-0.6347051445006865
UQCC2,-0.369983011512677,-0.6346043250573731
COQ5,-0.35086608275497183,-0.6345446471721911
SLC12A7,-0.0612253937139392,-0.6344142499399767
THOC5,-1.2140809120025948,-0.6342524414991387
BRD3,-0.023946305913616527,-0.6338142054147577
RNF222,0.010392153915825923,-0.6335988473875876
GLDC,-0.09708162833543842,-0.6332842676288691
NMUR2,-0.04871180680807352,-0.6331582904395835
CYP1A1,-0.1339637859475442,-0.6331459395968235
SAG,-0.10673324623802506,-0.632960401500733
ZNF7,0.0013966586041349162,-0.6327996319048642
ZKSCAN3,-0.12596642345268783,-0.6323216204285877
HCFC1,-1.5086145528637709,-0.6319845755260238
SFRP1,-0.08579976569597329,-0.6319280101478519
USP21,-0.17150905289515464,-0.6319147917427955
NAT16,-0.1112045025918971,-0.6317052936783073
CMTM4,-0.17546918316341467,-0.63133049941717
BTBD16,-0.10118375956192202,-0.6311714135684497
ARID1A,-0.38621433286680484,-0.6311174535981275
MORN1,-0.1856081192648988,-0.6310659774724572
GSTK1,-0.07179472376405037,-0.6310653279952196
CMTM6,-0.14998367298893972,-0.6309865704895361
RPL26,-2.0453870674510513,-0.6308972048366769
GOLGA5,-0.13950893907193515,-0.6307376961592613
ELFN1,-0.09787204806006417,-0.6305809250747105
THAP11,-0.5660941497865475,-0.6303538256399465
OR1S1,-0.06595564402773571,-0.6302632904433559
LAPTM5,-0.07250965851903265,-0.6302097518800128
FCRL6,-0.08020619663939181,-0.6298994046637341
TRIM6-TRIM34,-0.007406824265331434,-0.6297628690403704
MLXIP,-0.19081095603244444,-0.6296776536262215
CRIP2,-0.09749723384693318,-0.6296508646546879
MTMR10,-0.06661059112632042,-0.6290212341225966
PDZD8,-0.07581007499714594,-0.628977737902175
KCNK5,-0.055518757780272855,-0.6288830836307179
PCSK4,3.736445011781955e-05,-0.6288815575070598
OR8B12,-0.20334263019170876,-0.628110508950307
KL,-0.07708966583352594,-0.6280524045179791
ACPP,-0.19983105157292855,-0.6275727700040766
MISP,-0.054305609071619305,-0.6274406542948775
CROCC,-0.2955017688932751,-0.6273471517100593
LOC102724770&DGCR6,-0.5416958193135714,-0.6271634786717731
HMX3,-0.20025411938790083,-0.6268218815797255
NSA2,-1.4549719504417642,-0.6266526566842291
CDH15,-0.13014117399908023,-0.6265308683934638
BICDL1,-0.15200225820600727,-0.6264904329232419
C12orf10,0.041782756568695,-0.6261786300252605
N6AMT1,-0.48776679267193745,-0.6261051405213172
LOC105375262,0.008841494713959994,-0.6260984878051751
UBE2QL1,0.025076445012101285,-0.6259159970072082
SETBP1,-0.10632821902390362,-0.6258530957056561
PPIL1,-0.758038756472869,-0.6258025641865526
H3F3AP4,-0.1143718182288,-0.6257807025914308
GALR1,-0.027821557001601393,-0.6256159918109936
TVP23C,0.045093998134249996,-0.6255563463739763
SLC13A4,-0.09356582962287181,-0.625360178651836
H2BC14,-0.3016045820975718,-0.6253313054418197
DUX5&DUX1,-0.08237584198032157,-0.62521574462388
NTSR2,-0.032546661287325765,-0.6247514776902044
C1QTNF2,-0.07125628441525494,-0.6246573942830466
OR2M7,-0.24987635850962336,-0.62458992506707
NLRP5,-0.06509190582012975,-0.6245882082941985
NECTIN3,-0.059583286146180206,-0.624544843154599
DPY19L2P2,0.01923549650507,-0.624362151489446
WDR86,-0.15337907308848434,-0.6242158101885877
PAX4,0.02850061634270342,-0.6238841037645063
FCHO1,-0.21326749391437863,-0.6235455023860388
CLK2P1,-0.08657559971155557,-0.6235141417885353
ABTB3,-0.04288326274232679,-0.6234968017906161
IP6K3,-0.1382468749493628,-0.6233831851772946
H2BC3,-0.494215371713926,-0.623183278988782
FLOT2,-0.2101095661418882,-0.622789883823591
COX7B,-0.5774743520890261,-0.6227787373497664
PDZD3,-0.13444626725532366,-0.6227117121765456
KCNQ1OT1,0.0005705455321499998,-0.6225648713349428
JMJD1C,-0.10829560621186556,-0.6224058326437568
MYH6,-0.10153729085752243,-0.6222347467898945
HIST1H2BN,-0.09466421346244443,-0.6221707004545163
RPE,-0.6051029785289496,-0.6221539488224195
C11orf98,0.015339126899714284,-0.621815629943607
PKD1L2,-0.31225113149372763,-0.6217838958544005
C8orf82,-0.12098431841483166,-0.6217572855753752
LOC105376114,-0.023069423937798005,-0.6216872470511097
HLA-DRB4,-0.2147875537871243,-0.6216192812960128
PTPRN,-0.02700262728744501,-0.6215062733439805
INMT-MINDY4,-0.06928306960977143,-0.6213708760796058
OTUD7A,-0.21753322082826804,-0.6207403002778606
PLEKHG3,-0.056876600057253576,-0.6204225000379076
INO80,-0.9051107414250892,-0.6203969098669568
MRPL48,-0.6116283341200789,-0.6202186880604
ATP2A1,-0.04362704779466388,-0.6190144316823514
COQ6,-0.1969112339216391,-0.618940409499527
DDX39A,-0.32150872887336507,-0.6188790640455756
CHRNG,-0.19612660953502786,-0.6187485770466689
HIST1H1C,-0.1000646229474011,-0.6187038365745273
GOT2,-0.43315352978215327,-0.6186947970982251
MAP3K20,-0.1523581063379553,-0.618613913284282
TEX44,-0.23863685590963218,-0.6186073928387585
CEP43,-0.4102053059649128,-0.6185982111798216
CHST3,-0.04607181331975137,-0.6185776859607536
UBXN1,-0.17218655453980852,-0.6183022769169935
SLC25A32,-0.0008233294760618535,-0.6182735480065787
VARS2,-0.7205354831765458,-0.6180995226612744
PIMREG,-0.24350877088773246,-0.6179855940806162
RARS,-1.044285865753778,-0.6179745189351047
PRRG4,-0.00033114844731748223,-0.6177105479133334
ANHX,-0.1433120693220089,-0.6176976356036448
IMPDH1,-0.1972582779564506,-0.6174154169327292
TAFA1,-0.008229646214451224,-0.6173422913123703
LOC100996724,0.11234585477049336,-0.6167061281659545
NLRP3,-0.004778305394916772,-0.6165955499302587
BCOR,-0.1753202818484886,-0.6164230206918311
C1orf210,0.010409727178126537,-0.6163256223496973
FFAR3,0.020543977484610003,-0.6160642839372681
LEMD3,-0.32716548919431987,-0.6159578937299126
ZC3H18,-0.8292156396511163,-0.6158608679363874
GTF2H3,-0.8118798120770127,-0.6157295680652639
LOC107984058,-0.03421659318874,-0.6154480493112111
SLC38A5,0.000321585612540118,-0.615170450979716
NAGA,-0.08720050137382386,-0.615076048006731
NEURL1,-0.09642329957975085,-0.6148953983098584
BCL9L,-0.1410017022082331,-0.614813849589361
RHBDF1,-0.3104700601951472,-0.6148002756705441
FREM3,-0.1834668340001843,-0.6147773668058952
SUOX,-0.28974708492105894,-0.6144747588704255
PHAF1,-0.09584389949754005,-0.6143483850695484
SIGLEC1,-0.11720191899804591,-0.6142888794058512
TMEM208,-0.17656372703074608,-0.614282268718798
NEFL,-0.07670126814145714,-0.6141977210704698
TMEM179,-0.0050627292311535435,-0.6135316550260347
MPV17,-0.20285146929986037,-0.6134285647936588
VPS18,-0.966175134231237,-0.6133301898279792
OPRPN,-0.09036929444399569,-0.6129331676403692
P3H4,-0.24612584574004373,-0.612834924859218
STK17A,-0.14602701398904727,-0.6127568525722409
PSAP,-0.04680688397081094,-0.6126817446343602
ANKS1B,0.02710802846867136,-0.6120779403423765
TSC2,-0.26425729084106864,-0.6118586066801086
HSPA5,-1.200520010150191,-0.6118274106757421
PMCHL2,-0.03074450742815,-0.6116607128932842
FGD5,-0.15956621830272458,-0.6116081342213804
DMXL2,-0.08254547926898421,-0.6111929644182306
RPS6KA1,-0.12745332482667746,-0.6111866900494688
ZNF556,0.015226865656391309,-0.6111557318991749
CAVIN1,-0.0463694541922625,-0.6108576805083592
LOC102725117,-0.1623116260939089,-0.6108045647013485
NME1,-0.15691808140389246,-0.6107821977192069
GALNT9,-0.11769148186466513,-0.6104908011975665
FAM57B,-0.006973497053102,-0.6103666656806745
TBL2,-0.19903192861071184,-0.6100898785515206
NARS2,-0.3719343624281266,-0.6098156345245098
EFHD2,-0.21511285034728247,-0.6097780954218072
TUBB8,-0.26436074969033335,-0.6097643544055876
KLRG2,-0.0782642738477302,-0.60975407459831
PRAG1,-0.03588817788989483,-0.6097394151542685
SPRYD3,-0.14956046290148947,-0.6093849419372138
CXCL1,-0.28142869005178495,-0.6093228967499056
TMEM88,0.05884603520130411,-0.6092999535033341
NPPB,0.04615829969766454,-0.6091286235565017
RHBG,-0.10781159430392859,-0.6089631531336497
ZFP57,-0.22000705990064295,-0.6086719793752148
CHN2,-0.08252543669211433,-0.60865423869399
CIAO1,-1.0792597698590831,-0.6085062736670437
MARCHF2,-0.08832738224062728,-0.6084381201936929
PTP4A2,-0.34584437511840727,-0.6083103686318856
TLE6,-0.08851011169662226,-0.6082364063599874
TBCD,-1.2320534662619234,-0.608123892091277
SHE,-0.19550834242388193,-0.6081178435894422
MEST,-0.0489401154044065,-0.6078943808706277
TP53TG5,0.012064115304677535,-0.6078662350788457
LOC105369254,-0.0639661051802,-0.6076583751175061
ENC1,-0.0896302891296442,-0.6076448967183186
FGD6,-0.15748626355226147,-0.6074157765284937
RHOXF1,-0.025276332572904955,-0.6073947788374915
TCEAL3,-0.04645336933073508,-0.607382696745747
PDE7A,-0.13655191658130905,-0.6071199467834455
PYCR3,-0.06970435630063668,-0.6068550543291609
TNR,-0.07919898021964003,-0.606836285183426
TLE3,-0.16342644121735858,-0.6067125755302286
SIN3B,-0.13635603592718834,-0.6065982869323925
MAGEL2,-0.04531573290350001,-0.6065106870709045
NR2E3,-0.2638839392458778,-0.6059140534746744
CDCP1,-0.04862985188527067,-0.605874592682183
NCK1,-0.14286180990293093,-0.6058244989007677
RP1L1,-0.009050297122089943,-0.6057789736496931
EVPL,-0.15152745339993548,-0.6057386869306199
HIST1H2AK,-0.15910287240843288,-0.6055514963721872
SCAF8,-0.16780397032095867,-0.6054303033408638
C6orf118,0.055524955015340695,-0.6053319393871941
FAM174A,0.025131157148179276,-0.6052314945378382
FAM167A,-0.052274507811694085,-0.6051867049126262
LOC645752,-0.2500051629015,-0.6050785172391598
BHLHB9,-0.059622815689280004,-0.6047654931317891
GRIN1,-0.07887661524700093,-0.6044519020312433
C11orf63,0.04899130693835,-0.6043188103120803
MAMDC4,-0.044131515882573726,-0.6038931453696117
KBTBD13,-0.11344041852945391,-0.603687633348946
HOXC13,-0.26831891355649107,-0.6035615336945978
SPIRE2,-0.015894968198695913,-0.6032754382847644
PIGQ,-0.0946354246964235,-0.6027851279184935
SSH1,-0.2467991113916968,-0.6026626423447932
DPH1,-0.25889520965451673,-0.6022748747066161
LIMK1,-0.14312804277067478,-0.6020606970772879
PCDHGB7,0.09029076286890922,-0.600995388825799
SEL1L,-0.20937943611406665,-0.6009384659634394
GRM2,-0.15191064677119895,-0.6009291615720855
TMEM121,-0.05661797800738549,-0.6006812623231865
SGF29,-0.49908148897308663,-0.6005383134336238
TRIM8,-0.1648442253841061,-0.6002854255314864
IHH,-0.09819793731520739,-0.6001592929719222
TSNAX-DISC1,0.11070957528465,-0.6000614286603083
ARSH,-0.01606050082065443,-0.5999465331340864
KIR2DS1,0.004271952202971427,-0.5998674921838563
HJURP,-0.9823227923022009,-0.5995218875492446
CTAGE6,-0.013809141231949998,-0.5987925776530199
ATP6V1E1,-1.5086637677699264,-0.5987567908132367
PDX1,-0.03326825206548857,-0.5985874511146867
PIWIL1,-0.03620064225763669,-0.5985740768404024
TUBB1,-0.07691154866203055,-0.5985116001636116
PCDH10,-0.12998025521667264,-0.5982982056110424
MEF2D,-0.1509706432107843,-0.598286810331796
KCNN1,-0.14548989443305668,-0.5978462112718639
COMT,-0.2459427755278072,-0.5967969222650178
LCMT2,-0.20435231033208218,-0.5967567765043341
RND1,-0.2197066632497835,-0.5966679224094162
TP53BP1,-0.17361135983955642,-0.5966100060019871
SNX19,-0.13382978888161834,-0.5962838527248531
MRC1,-0.01816273914902248,-0.5957880179045831
CENPV,-0.06660288776774714,-0.5955282307986914
RER1,-0.3307688192663413,-0.5953903336701665
ABR,-0.08911951947799367,-0.594985127805651
FAM19A5,-0.244243901846,-0.5949793202531773
CBLN3,-0.09764866806986341,-0.594817455327056
ZNF777,-0.11553417869957265,-0.5948066997547179
HGS,-0.7593585955846294,-0.5944960560852105
SCARB1,-0.15110388769934882,-0.5944489362944102
SMARCD3,-0.06272546895539317,-0.5943545377638524
ZADH2,-0.045845447117888884,-0.5942483716028794
ERCC1,-0.23721354741446157,-0.5942190508745361
VPS72,-0.5373341703682657,-0.5941886568620951
IRF2,-0.1035071213315839,-0.5941636683117013
SPIN3,0.05310757334588928,-0.594154824715803
CMPK2,-0.089869655610512,-0.5940711254974786
MSANTD2,-0.04348200506245907,-0.5939758468917973
PRKAR1B,-0.07712747271523622,-0.5937395486128575
RASL10A,-0.16522947694456494,-0.5936356561810618
RAPGEF4,-0.10583081951629333,-0.5936211352786465
FGF16,-0.15158632007027142,-0.5935777848492877
TEN1,-0.593868857266229,-0.5934793524767481
ALYREF,-1.4690436822089405,-0.593463828933127
TGDS,-0.06488022027979574,-0.5932918544743203
MAPKAPK2,-0.11226507684649593,-0.5932778844608715
GRIA1,-0.0940734014712736,-0.5928423644017624
MSANTD3-TMEFF1,-0.18335090573824445,-0.5924882998863524
GMEB1,-0.15174448991952322,-0.5922331288863949
ASB7,-0.10063503911583338,-0.592100883004462
